ID,BOM_PAGADOR,BOM,GENERO,TEM_CARRO,IMOVEL_PROPRIO,N_FILHOS,RENDIMENTO_ANUAL,CAT_RENDA,ESCOLARIDADE,ESTADO_CIVIL,TIPO_RESIDENCIA,TEM_TELEFONE_FIXO,OCUPACAO,TAM_FAMILIA,IDADE,ANOS_EMPREGO
5149240,1.0,1,M,0,0,0,225000.0,Associado comercial,Ensino superior,Casado,mora com os pais,1,TI,2.0,26,3
5149241,1.0,1,M,0,0,0,225000.0,Associado comercial,Ensino superior,Casado,mora com os pais,1,TI,2.0,26,3
5149242,1.0,1,M,0,0,0,225000.0,Associado comercial,Ensino superior,Casado,mora com os pais,1,TI,2.0,26,3
5149243,1.0,1,M,0,0,0,225000.0,Associado comercial,Ensino superior,Casado,mora com os pais,1,TI,2.0,26,3
5149244,1.0,1,M,0,0,0,225000.0,Associado comercial,Ensino superior,Casado,mora com os pais,1,TI,2.0,26,3
5149245,1.0,1,M,0,0,0,225000.0,Associado comercial,Ensino superior,Casado,mora com os pais,1,TI,2.0,26,3
5149246,1.0,1,F,0,1,0,135000.0,Associado comercial,Ensino medio,Uniao estavel,Casa/apartamento,0,Cozinha,2.0,34,2
5149248,1.0,1,F,0,1,0,135000.0,Associado comercial,Ensino medio,Uniao estavel,Casa/apartamento,0,Cozinha,2.0,34,2
5149249,1.0,1,F,0,1,0,135000.0,Associado comercial,Ensino medio,Uniao estavel,Casa/apartamento,0,Cozinha,2.0,34,2
5149251,1.0,1,F,0,1,0,135000.0,Associado comercial,Ensino medio,Uniao estavel,Casa/apartamento,0,Cozinha,2.0,34,2
5149252,1.0,1,F,0,1,0,135000.0,Associado comercial,Ensino medio,Uniao estavel,Casa/apartamento,0,Cozinha,2.0,34,2
5149253,1.0,1,F,1,1,1,180000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Cozinha,3.0,39,7
5149254,1.0,1,F,1,1,1,180000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Cozinha,3.0,39,7
5149255,1.0,1,F,0,1,0,157500.0,Servidor do Estado,Ensino medio,Casado,Casa/apartamento,0,Medico,2.0,54,35
5149258,1.0,1,F,0,1,0,157500.0,Servidor do Estado,Ensino medio,Casado,Casa/apartamento,0,Medico,2.0,54,35
5149259,1.0,1,M,1,0,2,157500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,Motorista,4.0,41,15
5149261,1.0,1,M,1,0,2,157500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,Motorista,4.0,41,15
5149262,1.0,1,M,1,0,2,157500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,Motorista,4.0,41,15
5149264,1.0,1,F,0,1,0,189000.0,Servidor do Estado,Ensino medio,Separado,Casa/apartamento,0,Medico,1.0,48,26
5149265,1.0,1,F,0,1,0,189000.0,Servidor do Estado,Ensino medio,Separado,Casa/apartamento,0,Medico,1.0,48,26
5149266,1.0,1,F,1,0,1,72000.0,Trabalhando,Superior incompleto,Uniao estavel,Casa/apartamento,0,Serviço privado,3.0,32,4
5149267,1.0,1,M,1,1,0,270000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,Corretor de imoveis,2.0,61,5
5149269,1.0,1,M,1,1,0,270000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,Corretor de imoveis,2.0,61,5
5149270,1.0,1,M,1,1,0,270000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,Corretor de imoveis,2.0,61,5
5149271,1.0,1,M,1,1,0,270000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,Corretor de imoveis,2.0,61,5
5149272,1.0,1,M,1,1,0,270000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,Corretor de imoveis,2.0,61,5
5149273,1.0,1,M,1,1,0,270000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,Corretor de imoveis,2.0,61,5
5149275,1.0,1,M,1,1,0,270000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,Corretor de imoveis,2.0,61,5
5149276,1.0,1,M,1,1,0,270000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,Corretor de imoveis,2.0,61,5
5149277,1.0,1,M,1,1,0,270000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,Corretor de imoveis,2.0,61,5
5149278,1.0,1,M,1,1,0,270000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,Corretor de imoveis,2.0,61,5
5149280,1.0,1,F,0,1,0,81000.0,Trabalhando,Ensino medio,Separado,Casa/apartamento,0,Vendas,1.0,54,3
5149281,1.0,1,F,0,1,0,81000.0,Trabalhando,Ensino medio,Separado,Casa/apartamento,0,Vendas,1.0,54,3
5149282,1.0,1,F,0,1,0,81000.0,Trabalhando,Ensino medio,Separado,Casa/apartamento,0,Vendas,1.0,54,3
5149284,1.0,1,F,0,1,0,81000.0,Trabalhando,Ensino medio,Separado,Casa/apartamento,0,Vendas,1.0,54,3
5149285,1.0,1,F,1,1,1,225000.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,0,Vendas,3.0,43,1
5149286,1.0,1,F,1,1,1,225000.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,0,Vendas,3.0,43,1
5149287,1.0,1,F,1,1,1,225000.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,0,Vendas,3.0,43,1
5149289,1.0,1,F,1,1,1,225000.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,0,Vendas,3.0,43,1
5149290,1.0,1,F,1,1,1,225000.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,0,Vendas,3.0,43,1
5149291,1.0,1,F,1,1,1,225000.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,0,Vendas,3.0,43,1
5149292,1.0,1,F,1,1,1,225000.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,0,Vendas,3.0,43,1
5149293,1.0,1,F,1,1,1,225000.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,0,Vendas,3.0,43,1
5149294,1.0,1,F,1,1,1,225000.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,0,Vendas,3.0,43,1
5149296,1.0,1,F,1,1,0,247500.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,1,Outro,2.0,40,6
5149298,1.0,1,F,1,1,0,247500.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,1,Outro,2.0,40,6
5149300,1.0,1,F,1,1,0,247500.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,1,Outro,2.0,40,6
5149301,1.0,1,F,1,1,0,247500.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,1,Outro,2.0,40,6
5149302,1.0,1,F,1,1,0,247500.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,1,Outro,2.0,40,6
5149303,1.0,1,F,1,1,0,247500.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,1,Outro,2.0,40,6
5149304,1.0,1,F,1,1,0,247500.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,1,Outro,2.0,40,6
5149305,1.0,1,F,1,1,0,247500.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,1,Outro,2.0,40,6
5149306,1.0,1,F,1,1,0,247500.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,1,Outro,2.0,40,6
5149307,1.0,1,F,0,1,0,103500.0,Associado comercial,Ensino medio,Casado,Casa/apartamento,0,construcao civil,2.0,50,5
5149308,1.0,1,M,1,1,0,180000.0,Pensionista,Ensino medio,Casado,Casa/apartamento,0,Outro,2.0,51,-1000
5149309,1.0,1,M,1,1,0,180000.0,Pensionista,Ensino medio,Casado,Casa/apartamento,0,Outro,2.0,51,-1000
5149310,1.0,1,M,1,1,0,180000.0,Pensionista,Ensino medio,Casado,Casa/apartamento,0,Outro,2.0,51,-1000
5149311,1.0,1,F,1,1,0,157500.0,Associado comercial,Ensino medio,Casado,Casa/apartamento,0,Gerente,2.0,53,11
5149312,1.0,1,F,1,1,1,180000.0,Trabalhando,Ensino superior,Separado,Casa/apartamento,0,Gerente,2.0,52,17
5149313,1.0,1,F,1,1,1,180000.0,Trabalhando,Ensino superior,Separado,Casa/apartamento,0,Gerente,2.0,52,17
5149314,1.0,1,F,1,1,1,180000.0,Trabalhando,Ensino superior,Separado,Casa/apartamento,0,Gerente,2.0,52,17
5149315,1.0,1,F,1,1,1,180000.0,Trabalhando,Ensino superior,Separado,Casa/apartamento,0,Gerente,2.0,52,17
5149316,1.0,1,F,1,1,1,180000.0,Trabalhando,Ensino superior,Separado,Casa/apartamento,0,Gerente,2.0,52,17
5149317,1.0,1,F,1,1,1,180000.0,Trabalhando,Ensino superior,Separado,Casa/apartamento,0,Gerente,2.0,52,17
5149318,1.0,1,F,1,1,1,180000.0,Trabalhando,Ensino superior,Separado,Casa/apartamento,0,Gerente,2.0,52,17
5149319,1.0,1,F,1,1,1,180000.0,Trabalhando,Ensino superior,Separado,Casa/apartamento,0,Gerente,2.0,52,17
5149320,1.0,1,F,1,1,1,180000.0,Trabalhando,Ensino superior,Separado,Casa/apartamento,0,Gerente,2.0,52,17
5149321,1.0,1,F,1,1,1,180000.0,Trabalhando,Ensino superior,Separado,Casa/apartamento,0,Gerente,2.0,52,17
5149322,1.0,1,F,1,1,1,180000.0,Trabalhando,Ensino superior,Separado,Casa/apartamento,0,Gerente,2.0,52,17
5149324,1.0,1,F,1,1,1,180000.0,Trabalhando,Ensino superior,Separado,Casa/apartamento,0,Gerente,2.0,52,17
5149325,1.0,1,F,1,1,1,180000.0,Trabalhando,Ensino superior,Separado,Casa/apartamento,0,Gerente,2.0,52,17
5149326,1.0,1,F,1,1,1,180000.0,Trabalhando,Ensino superior,Separado,Casa/apartamento,0,Gerente,2.0,52,17
5149327,1.0,1,F,1,1,1,180000.0,Trabalhando,Ensino superior,Separado,Casa/apartamento,0,Gerente,2.0,52,17
5149328,1.0,1,F,1,1,1,180000.0,Trabalhando,Ensino superior,Separado,Casa/apartamento,0,Gerente,2.0,52,17
5149329,1.0,1,F,1,1,1,180000.0,Trabalhando,Ensino superior,Separado,Casa/apartamento,0,Gerente,2.0,52,17
5149330,1.0,1,F,0,1,0,155250.0,Trabalhando,Ensino medio,Separado,Casa/apartamento,0,construcao civil,1.0,54,7
5149331,1.0,1,F,0,1,0,155250.0,Trabalhando,Ensino medio,Separado,Casa/apartamento,0,construcao civil,1.0,54,7
5149332,1.0,1,F,0,1,0,155250.0,Trabalhando,Ensino medio,Separado,Casa/apartamento,0,construcao civil,1.0,54,7
5149333,1.0,1,F,0,1,0,155250.0,Trabalhando,Ensino medio,Separado,Casa/apartamento,0,construcao civil,1.0,54,7
5149334,1.0,1,F,0,1,0,155250.0,Trabalhando,Ensino medio,Separado,Casa/apartamento,0,construcao civil,1.0,54,7
5149336,1.0,1,F,1,1,0,292500.0,Associado comercial,Ensino superior,Solteiro,Casa/apartamento,0,Lider tech,1.0,47,25
5149337,1.0,1,F,1,1,0,292500.0,Associado comercial,Ensino superior,Solteiro,Casa/apartamento,0,Lider tech,1.0,47,25
5149338,1.0,1,F,1,1,0,292500.0,Associado comercial,Ensino superior,Solteiro,Casa/apartamento,0,Lider tech,1.0,47,25
5149339,1.0,1,F,1,1,0,292500.0,Associado comercial,Ensino superior,Solteiro,Casa/apartamento,0,Lider tech,1.0,47,25
5149340,1.0,1,F,1,1,0,292500.0,Associado comercial,Ensino superior,Solteiro,Casa/apartamento,0,Lider tech,1.0,47,25
5149341,1.0,1,F,1,1,0,292500.0,Associado comercial,Ensino superior,Solteiro,Casa/apartamento,0,Lider tech,1.0,47,25
5149342,1.0,1,F,1,1,0,292500.0,Associado comercial,Ensino superior,Solteiro,Casa/apartamento,0,Lider tech,1.0,47,25
5149343,1.0,1,F,1,1,0,292500.0,Associado comercial,Ensino superior,Solteiro,Casa/apartamento,0,Lider tech,1.0,47,25
5149345,1.0,1,F,0,0,0,126000.0,Pensionista,Ensino superior,Uniao estavel,Casa/apartamento,0,Outro,2.0,57,-1000
5149346,1.0,1,F,0,0,0,126000.0,Pensionista,Ensino superior,Uniao estavel,Casa/apartamento,0,Outro,2.0,57,-1000
5149347,1.0,1,F,0,0,0,126000.0,Pensionista,Ensino superior,Uniao estavel,Casa/apartamento,0,Outro,2.0,57,-1000
5149348,1.0,1,F,0,1,0,405000.0,Associado comercial,Ensino medio,Solteiro,Casa/apartamento,0,Vendas,1.0,37,6
5149349,1.0,1,M,1,1,2,180000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,construcao civil,4.0,40,2
5149350,1.0,1,M,1,1,2,180000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,construcao civil,4.0,40,2
5149352,1.0,1,M,1,1,0,225000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,0,Contador,2.0,34,9
5149353,1.0,1,M,1,1,0,225000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,0,Contador,2.0,34,9
5149354,1.0,1,M,1,1,0,225000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,0,Contador,2.0,34,9
5149355,1.0,1,F,0,1,0,112500.0,Associado comercial,Ensino superior,Solteiro,Casa/apartamento,0,Lider tech,1.0,40,5
5149356,1.0,1,M,0,1,0,306000.0,Associado comercial,Ensino superior,Solteiro,Casa/apartamento,0,Outro,1.0,35,7
5149357,1.0,1,M,0,1,0,306000.0,Associado comercial,Ensino superior,Solteiro,Casa/apartamento,0,Outro,1.0,35,7
5149358,1.0,1,M,0,1,0,306000.0,Associado comercial,Ensino superior,Solteiro,Casa/apartamento,0,Outro,1.0,35,7
5149359,1.0,1,M,0,1,0,306000.0,Associado comercial,Ensino superior,Solteiro,Casa/apartamento,0,Outro,1.0,35,7
5149361,1.0,1,F,0,1,0,180000.0,Pensionista,Ensino medio,Uniao estavel,Casa/apartamento,1,Outro,2.0,59,-1000
5149362,1.0,1,F,0,1,0,180000.0,Pensionista,Ensino medio,Uniao estavel,Casa/apartamento,1,Outro,2.0,59,-1000
5149363,1.0,1,F,0,1,0,180000.0,Pensionista,Ensino medio,Uniao estavel,Casa/apartamento,1,Outro,2.0,59,-1000
5149364,1.0,1,F,0,1,0,180000.0,Pensionista,Ensino medio,Uniao estavel,Casa/apartamento,1,Outro,2.0,59,-1000
5149368,1.0,1,F,0,1,0,180000.0,Pensionista,Ensino medio,Uniao estavel,Casa/apartamento,1,Outro,2.0,59,-1000
5149369,1.0,1,F,0,1,0,180000.0,Pensionista,Ensino medio,Uniao estavel,Casa/apartamento,1,Outro,2.0,59,-1000
5149370,1.0,1,F,0,1,0,180000.0,Pensionista,Ensino medio,Uniao estavel,Casa/apartamento,1,Outro,2.0,59,-1000
5149372,1.0,1,F,0,1,0,157500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Vendas,2.0,52,7
5149375,1.0,1,F,0,1,0,157500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Vendas,2.0,52,7
5149376,1.0,1,F,0,1,0,157500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Vendas,2.0,52,7
5149378,1.0,1,M,1,1,1,360000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,1,construcao civil,3.0,46,2
5149380,1.0,1,M,1,1,1,360000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,1,construcao civil,3.0,46,2
5149381,1.0,1,M,1,1,1,360000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,1,construcao civil,3.0,46,2
5149382,1.0,1,M,1,1,1,360000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,1,construcao civil,3.0,46,2
5149383,1.0,1,M,1,1,1,360000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,1,construcao civil,3.0,46,2
5149387,1.0,1,F,0,0,0,247500.0,Associado comercial,Ensino superior,Solteiro,mora com os pais,0,Outro,1.0,24,2
5149388,1.0,1,F,0,0,0,247500.0,Associado comercial,Ensino superior,Solteiro,mora com os pais,0,Outro,1.0,24,2
5149389,1.0,1,F,0,0,0,247500.0,Associado comercial,Ensino superior,Solteiro,mora com os pais,0,Outro,1.0,24,2
5149390,1.0,1,F,0,0,0,247500.0,Associado comercial,Ensino superior,Solteiro,mora com os pais,0,Outro,1.0,24,2
5149391,1.0,1,F,0,0,1,135000.0,Associado comercial,Ensino medio,Casado,mora com os pais,0,Vendas,3.0,38,4
5149392,1.0,1,F,0,0,1,135000.0,Associado comercial,Ensino medio,Casado,mora com os pais,0,Vendas,3.0,38,4
5149393,1.0,1,F,0,0,1,135000.0,Associado comercial,Ensino medio,Casado,mora com os pais,0,Vendas,3.0,38,4
5149394,1.0,1,F,0,0,1,135000.0,Associado comercial,Ensino medio,Casado,mora com os pais,0,Vendas,3.0,38,4
5149395,1.0,1,F,0,0,1,135000.0,Associado comercial,Ensino medio,Casado,mora com os pais,0,Vendas,3.0,38,4
5149396,1.0,1,F,0,0,1,135000.0,Associado comercial,Ensino medio,Casado,mora com os pais,0,Vendas,3.0,38,4
5149397,1.0,1,F,0,0,1,135000.0,Associado comercial,Ensino medio,Casado,mora com os pais,0,Vendas,3.0,38,4
5149398,1.0,1,F,0,0,1,135000.0,Associado comercial,Ensino medio,Casado,mora com os pais,0,Vendas,3.0,38,4
5149399,1.0,1,F,0,0,1,135000.0,Associado comercial,Ensino medio,Casado,mora com os pais,0,Vendas,3.0,38,4
5149400,1.0,1,F,0,0,1,135000.0,Associado comercial,Ensino medio,Casado,mora com os pais,0,Vendas,3.0,38,4
5149401,1.0,1,F,0,0,1,135000.0,Associado comercial,Ensino medio,Casado,mora com os pais,0,Vendas,3.0,38,4
5149402,1.0,1,F,0,0,1,135000.0,Associado comercial,Ensino medio,Casado,mora com os pais,0,Vendas,3.0,38,4
5149403,1.0,1,F,0,0,1,135000.0,Associado comercial,Ensino medio,Casado,mora com os pais,0,Vendas,3.0,38,4
5149404,1.0,1,F,0,0,1,135000.0,Associado comercial,Ensino medio,Casado,mora com os pais,0,Vendas,3.0,38,4
5149405,1.0,1,F,0,0,1,135000.0,Associado comercial,Ensino medio,Casado,mora com os pais,0,Vendas,3.0,38,4
5149406,1.0,1,F,0,0,1,135000.0,Associado comercial,Ensino medio,Casado,mora com os pais,0,Vendas,3.0,38,4
5149407,1.0,1,F,0,0,1,135000.0,Associado comercial,Ensino medio,Casado,mora com os pais,0,Vendas,3.0,38,4
5149408,1.0,1,F,0,0,1,135000.0,Associado comercial,Ensino medio,Casado,mora com os pais,0,Vendas,3.0,38,4
5149409,1.0,1,F,0,0,1,135000.0,Associado comercial,Ensino medio,Casado,mora com os pais,0,Vendas,3.0,38,4
5149410,1.0,1,F,0,0,1,135000.0,Associado comercial,Ensino medio,Casado,mora com os pais,0,Vendas,3.0,38,4
5149411,1.0,1,F,0,0,1,135000.0,Associado comercial,Ensino medio,Casado,mora com os pais,0,Vendas,3.0,38,4
5149412,1.0,1,F,0,0,1,135000.0,Associado comercial,Ensino medio,Casado,mora com os pais,0,Vendas,3.0,38,4
5149413,1.0,1,F,0,1,2,315000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,1,Gerente,4.0,30,1
5149414,1.0,1,F,1,0,0,112500.0,Associado comercial,Ensino medio,Casado,Casa/apartamento,0,Vendas,2.0,51,2
5149415,1.0,1,F,1,0,0,112500.0,Associado comercial,Ensino medio,Casado,Casa/apartamento,0,Vendas,2.0,51,2
5149416,1.0,1,F,1,0,0,112500.0,Associado comercial,Ensino medio,Casado,Casa/apartamento,0,Vendas,2.0,51,2
5149419,1.0,1,F,0,1,0,202500.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Lider de equipe,2.0,60,20
5149423,1.0,1,F,0,1,0,202500.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Lider de equipe,2.0,60,20
5149424,1.0,1,F,0,1,0,202500.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Lider de equipe,2.0,60,20
5149425,1.0,1,F,0,1,0,202500.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Lider de equipe,2.0,60,20
5149426,1.0,1,F,0,1,0,202500.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Lider de equipe,2.0,60,20
5149427,1.0,1,M,0,0,0,315000.0,Trabalhando,Ensino medio,Solteiro,Casa/apartamento,0,Gerente,1.0,25,3
5149428,1.0,1,M,0,0,0,315000.0,Trabalhando,Ensino medio,Solteiro,Casa/apartamento,0,Gerente,1.0,25,3
5149430,1.0,1,F,1,1,0,112500.0,Trabalhando,Ensino medio,Viúvo,Casa/apartamento,0,Outro,1.0,54,8
5149431,1.0,1,F,1,1,0,112500.0,Trabalhando,Ensino medio,Viúvo,Casa/apartamento,0,Outro,1.0,54,8
5149432,1.0,1,F,1,1,0,112500.0,Trabalhando,Ensino medio,Viúvo,Casa/apartamento,0,Outro,1.0,54,8
5149433,1.0,1,F,1,1,0,112500.0,Trabalhando,Ensino medio,Viúvo,Casa/apartamento,0,Outro,1.0,54,8
5149434,1.0,1,F,1,1,0,112500.0,Trabalhando,Ensino medio,Viúvo,Casa/apartamento,0,Outro,1.0,54,8
5149435,1.0,1,M,1,1,2,315000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,Lider tech,4.0,37,6
5149436,1.0,1,M,1,1,2,315000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,Lider tech,4.0,37,6
5149438,1.0,1,M,1,1,2,315000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,Lider tech,4.0,37,6
5149444,1.0,1,F,1,1,1,225000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,Outro,3.0,35,1
5149445,1.0,1,M,1,1,0,238500.0,Trabalhando,Ensino superior,Casado,mora com os pais,0,construcao civil,2.0,34,8
5149446,1.0,1,M,1,1,0,238500.0,Trabalhando,Ensino superior,Casado,mora com os pais,0,construcao civil,2.0,34,8
5149447,1.0,1,M,1,1,0,238500.0,Trabalhando,Ensino superior,Casado,mora com os pais,0,construcao civil,2.0,34,8
5149448,1.0,1,M,1,1,0,238500.0,Trabalhando,Ensino superior,Casado,mora com os pais,0,construcao civil,2.0,34,8
5149450,1.0,1,M,1,1,0,238500.0,Trabalhando,Ensino superior,Casado,mora com os pais,0,construcao civil,2.0,34,8
5149451,1.0,1,M,1,1,0,238500.0,Trabalhando,Ensino superior,Casado,mora com os pais,0,construcao civil,2.0,34,8
5149452,1.0,1,M,1,1,0,238500.0,Trabalhando,Ensino superior,Casado,mora com os pais,0,construcao civil,2.0,34,8
5149454,1.0,1,M,1,1,0,238500.0,Trabalhando,Ensino superior,Casado,mora com os pais,0,construcao civil,2.0,34,8
5149455,1.0,1,M,1,1,0,238500.0,Trabalhando,Ensino superior,Casado,mora com os pais,0,construcao civil,2.0,34,8
5149456,1.0,1,M,1,1,0,238500.0,Trabalhando,Ensino superior,Casado,mora com os pais,0,construcao civil,2.0,34,8
5149457,1.0,1,M,1,1,0,238500.0,Trabalhando,Ensino superior,Casado,mora com os pais,0,construcao civil,2.0,34,8
5149458,1.0,1,M,1,1,0,238500.0,Trabalhando,Ensino superior,Casado,mora com os pais,0,construcao civil,2.0,34,8
5149459,1.0,1,M,1,1,0,238500.0,Trabalhando,Ensino superior,Casado,mora com os pais,0,construcao civil,2.0,34,8
5149461,1.0,1,M,1,1,0,238500.0,Trabalhando,Ensino superior,Casado,mora com os pais,0,construcao civil,2.0,34,8
5149462,1.0,1,F,0,1,0,193500.0,Associado comercial,Ensino medio,Casado,Casa/apartamento,0,Vendas,2.0,43,5
5149463,1.0,1,F,0,1,0,193500.0,Associado comercial,Ensino medio,Casado,Casa/apartamento,0,Vendas,2.0,43,5
5149464,1.0,1,F,0,1,0,193500.0,Associado comercial,Ensino medio,Casado,Casa/apartamento,0,Vendas,2.0,43,5
5149465,1.0,1,F,0,1,0,193500.0,Associado comercial,Ensino medio,Casado,Casa/apartamento,0,Vendas,2.0,43,5
5149466,1.0,1,F,0,1,0,193500.0,Associado comercial,Ensino medio,Casado,Casa/apartamento,0,Vendas,2.0,43,5
5149467,1.0,1,F,0,1,0,193500.0,Associado comercial,Ensino medio,Casado,Casa/apartamento,0,Vendas,2.0,43,5
5149468,1.0,1,F,0,1,0,193500.0,Associado comercial,Ensino medio,Casado,Casa/apartamento,0,Vendas,2.0,43,5
5149470,1.0,1,F,1,1,1,135000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,0,Outro,3.0,31,7
5149471,1.0,1,F,1,1,1,135000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,0,Outro,3.0,31,7
5149472,1.0,1,F,1,1,1,135000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,0,Outro,3.0,31,7
5149473,1.0,1,F,1,1,1,135000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,0,Outro,3.0,31,7
5149474,1.0,1,F,1,1,1,135000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,0,Outro,3.0,31,7
5149475,1.0,1,F,1,1,1,135000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,0,Outro,3.0,31,7
5149477,1.0,1,F,1,1,1,135000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,0,Outro,3.0,31,7
5149478,1.0,1,F,1,1,1,135000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,0,Outro,3.0,31,7
5149479,1.0,1,F,1,1,1,135000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,0,Outro,3.0,31,7
5149480,1.0,1,F,1,1,1,135000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,0,Outro,3.0,31,7
5149481,1.0,1,F,1,1,1,135000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,0,Outro,3.0,31,7
5149482,1.0,1,F,1,1,1,135000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,0,Outro,3.0,31,7
5149483,1.0,1,F,1,1,1,135000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,0,Outro,3.0,31,7
5149484,1.0,1,F,1,1,1,135000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,0,Outro,3.0,31,7
5149485,1.0,1,F,1,1,1,135000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,0,Outro,3.0,31,7
5149486,1.0,1,F,1,1,1,135000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,0,Outro,3.0,31,7
5149488,1.0,1,F,1,1,0,90000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,construcao civil,2.0,32,4
5149489,1.0,1,F,1,1,0,90000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,construcao civil,2.0,32,4
5149490,1.0,1,F,1,1,0,90000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,construcao civil,2.0,32,4
5149491,1.0,1,F,1,1,0,90000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,construcao civil,2.0,32,4
5149493,1.0,1,F,1,1,1,360000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,Lider de equipe,3.0,34,3
5149494,1.0,1,F,1,1,1,360000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,Lider de equipe,3.0,34,3
5149495,1.0,1,F,1,1,1,360000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,Lider de equipe,3.0,34,3
5149496,1.0,1,F,1,1,1,360000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,Lider de equipe,3.0,34,3
5149497,1.0,1,F,1,1,1,360000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,Lider de equipe,3.0,34,3
5149498,1.0,1,F,1,1,1,360000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,Lider de equipe,3.0,34,3
