ID,BOM
5116343,1
5116345,1
5116347,1
5116348,1
5116353,1
5116354,1
5116355,1
5116356,1
5116357,1
5116364,1
5116365,1
5116366,1
5116367,1
5116368,1
5116369,1
5116371,1
5116372,1
5116373,1
5116374,1
5116375,1
5116376,1
5116377,1
5116378,1
5116379,1
5116380,1
5116381,1
5116382,1
5116383,1
5116384,1
5116385,1
5116386,1
5116387,1
5116388,1
5116389,1
5116390,1
5116391,1
5116392,1
5116393,1
5116394,1
5116395,1
5116396,1
5116397,1
5116398,1
5116400,1
5116401,1
5116402,1
5116403,1
5116405,1
5116406,1
5116407,1
5116408,1
5116409,1
5116410,1
5116412,1
5116413,1
5116414,1
5116415,1
5116416,1
5116417,1
5116418,1
5116419,1
5116420,1
5116422,1
5116423,1
5116424,1
5116425,1
5116426,1
5116427,1
5116428,1
5116429,1
5116430,1
5116431,1
5116432,1
5116433,1
5116434,1
5116436,1
5116437,1
5116438,1
5116439,1
5116440,1
5116441,1
5116442,1
5116444,1
5116446,1
5116447,1
5116448,1
5116449,1
5116450,1
5116451,1
5116454,1
5116455,0
5116459,1
5116460,1
5116461,1
5116462,1
5116463,1
5116464,1
5116465,1
5116466,1
5116467,1
5116468,1
5116469,1
5116470,1
5116471,1
5116472,1
5116473,1
5116474,1
5116478,1
5116481,1
5116482,1
5116483,1
5116484,1
5116486,1
5116487,1
5116488,1
5116489,1
5116490,1
5116491,1
5116492,1
5116493,1
5116494,1
5116495,1
5116496,1
5116497,1
5116498,1
5116499,1
5116500,1
5116501,1
5116502,1
5116503,1
5116504,1
5116505,1
5116506,1
5116509,1
5116512,1
5116513,1
5116517,1
5116518,1
5116519,1
5116520,1
5116521,1
5116522,1
5116523,1
5116524,1
5116525,1
5116526,1
5116527,1
5116528,1
5116529,1
5116530,0
5116531,0
5116534,1
5116535,1
5116536,1
5116538,1
5116539,1
5116542,1
5116543,1
5116544,1
5116547,0
5116548,0
5116549,0
5116550,0
5116551,1
5116552,1
5116553,1
5116554,1
5116555,1
5116556,1
5116558,1
5116559,1
5116562,1
5116563,1
5116565,1
5116566,1
5116567,1
5116568,1
5116569,1
5116571,1
5116572,1
5116573,1
5116576,1
5116577,1
5116578,1
5116579,1
5116581,0
5116582,1
5116588,1
5116590,1
5116591,1
5116592,1
5116593,1
5116594,1
5116595,1
5116596,1
5116597,1
5116598,1
5116599,1
5116600,1
5116601,1
5116602,1
5116603,1
5116604,1
5116605,1
5116606,1
5116609,1
5116610,1
5116611,1
5116612,1
5116613,1
5116614,1
5116615,1
5116616,1
5116617,1
5116620,1
5116621,1
5116622,1
5116623,1
5116624,1
5116625,1
5116627,1
5116629,1
5116630,1
5116631,1
5116632,1
5116633,1
5116634,1
5116635,1
5116636,1
5116637,1
5116638,1
5116639,1
5116640,1
5116641,1
5116642,1
5116643,1
5116644,1
5116645,1
5116646,1
5116647,1
5116648,1
5116649,1
5116650,1
5116651,1
5116652,1
5116653,1
5116654,1
5116655,1
5116656,1
5116657,1
5116658,1
5116659,1
5116660,1
5116661,1
5116662,1
5116663,1
5116664,1
5116665,1
5116666,1
5116667,1
5116668,1
5116669,1
5116672,1
5116673,1
5116674,1
5116675,1
5116676,1
5116677,1
5116679,0
5116680,1
5116682,1
5116683,1
5116684,1
5116686,1
5116689,1
5116691,1
5116692,1
5116693,1
5116696,1
5116697,1
5116698,1
5116699,1
5116700,1
5116701,1
5116702,1
5116703,1
5116704,1
5116705,1
5116706,1
5116707,1
5116708,1
5116709,1
5116710,1
5116712,1
5116713,1
5116714,1
5116715,1
5116716,1
5116717,1
5116718,1
5116719,1
5116720,1
5116721,1
5116722,1
5116723,1
5116724,1
5116725,1
5116726,1
5116729,1
5116730,1
5116731,1
5116732,1
5116735,1
5116736,1
5116738,1
5116741,1
5116742,1
5116745,0
5116746,0
5116747,1
5116748,1
5116749,1
5116750,1
5116751,1
5116752,1
5116753,1
5116755,1
5116756,1
5116757,1
5116761,0
5116762,0
5116763,0
5116766,1
5116767,1
5116768,1
5116769,1
5116770,1
5116771,1
5116774,1
5116775,1
5116776,1
5116777,1
5116778,1
5116779,1
5116780,1
5116781,1
5116782,1
5116783,1
5116784,1
5116785,1
5116787,1
5116788,1
5116789,1
5116790,1
5116791,1
5116792,1
5116793,1
5116794,1
5116795,1
5116796,1
5116797,1
5116798,1
5116799,1
5116800,1
5116801,1
5116802,1
5116805,1
5116806,1
5116807,1
5116809,1
5116810,1
5116811,1
5116812,1
5116813,1
5116814,1
5116815,1
5116816,1
5116817,1
5116818,1
5116819,1
5116820,1
5116821,1
5116822,1
5116823,1
5116824,1
5116826,1
5116828,1
5116829,1
5116830,1
5116831,1
5116832,1
5116833,1
5116834,1
5116835,1
5116836,1
5116837,1
5116838,1
5116839,1
5116840,1
5116841,1
5116845,1
5116846,1
5116850,1
5116851,1
5116853,1
5116854,1
5116855,1
5116856,1
5116857,1
5116858,1
5116859,1
5116860,1
5116861,1
5116862,1
5116863,1
5116864,1
5116865,1
5116867,1
5116868,1
5116870,1
5116872,1
5116873,1
5116875,1
5116877,1
5116878,1
5116879,1
5116880,1
5116881,1
5116882,1
5116883,1
5116884,1
5116885,1
5116886,1
5116887,1
5116888,1
5116889,1
5116890,1
5116891,1
5116892,1
5116893,1
5116896,1
5116898,1
5116899,1
5116900,1
5116901,1
5116902,1
5116903,1
5116905,1
5116906,0
5116907,0
5116908,1
5116910,1
5116911,1
5116912,1
5116913,1
5116914,1
5116915,0
5116916,1
5116917,1
5116918,1
5116920,1
5116921,1
5116922,1
5116923,1
5116924,1
5116925,1
5116926,1
5116927,1
5116928,1
5116930,1
5116931,1
5116932,1
5116933,1
5116935,1
5116937,1
5116939,1
5116942,1
5116944,1
5116945,1
5116947,1
5116948,1
5116949,1
5116950,1
5116951,1
5116952,1
5116953,1
5116954,1
5116955,1
5116956,1
5116957,1
5116959,1
5116963,1
5116965,1
5116966,1
5116967,1
5116968,1
5116969,1
5116971,1
5116972,1
5116973,1
5116975,1
5116977,1
5116980,1
5116981,1
5116982,1
5116983,1
5116986,1
5116987,1
5116988,1
5116989,1
5116990,1
5116991,1
5116992,1
5116993,1
5116994,1
5116997,1
5116999,1
5117000,1
5117001,1
5117002,1
5117003,1
5117004,1
5117005,1
5117006,1
5117007,1
5117008,1
5117009,1
5117013,1
5117014,1
5117015,1
5117016,1
5117018,1
5117019,1
5117020,1
5117022,1
5117025,1
5117027,1
5117028,1
5117030,1
5117032,1
5117034,1
5117038,1
5117039,1
5117040,1
5117041,1
5117043,1
5117044,1
5117045,1
5117047,1
5117048,1
5117053,1
5117054,1
5117055,1
5117056,1
5117057,1
5117059,1
5117060,1
5117061,1
5117062,1
5117063,1
5117064,1
5117065,1
5117066,1
5117067,1
5117068,1
5117069,1
5117070,1
5117071,1
5117072,1
5117073,1
5117074,1
5117075,1
5117076,1
5117077,1
5117078,1
5117079,1
5117080,1
5117081,1
5117082,1
5117083,1
5117084,1
5117085,1
5117086,1
5117088,1
5117093,1
5117094,1
5117095,1
5117096,1
5117097,1
5117098,1
5117099,1
5117102,1
5117103,1
5117104,1
5117105,1
5117107,1
5117108,1
5117109,1
5117110,1
5117111,1
5117112,1
5117113,1
5117114,1
5117115,1
5117117,1
5117118,1
5117121,1
5117122,0
5117123,1
5117124,1
5117125,1
5117126,1
5117127,1
5117128,1
5117129,1
5117130,0
5117131,1
5117132,0
5117134,0
5117135,0
5117136,1
5117139,1
5117141,1
5117142,1
5117144,1
5117145,1
5117146,1
5117147,1
5117148,1
5117149,1
5117150,1
5117151,1
5117152,1
5117153,1
5117154,1
5117155,1
5117156,1
5117157,1
5117159,1
5117160,1
5117161,1
5117163,1
5117164,1
5117165,1
5117167,1
5117168,1
5117169,1
5117170,1
5117171,1
5117175,1
5117176,1
5117177,1
5117178,1
5117179,1
5117180,1
5117182,1
5117186,1
5117187,1
5117189,1
5117190,1
5117191,1
5117193,1
5117194,1
5117195,1
5117196,1
5117199,1
5117200,1
5117201,1
5117202,1
5117203,1
5117204,1
5117205,1
5117206,1
5117207,1
5117209,1
5117210,1
5117211,1
5117213,1
5117214,1
5117215,1
5117216,1
5117217,1
5117218,1
5117219,1
5117220,1
5117221,1
5117222,1
5117223,1
5117224,1
5117225,1
5117226,1
5117227,1
5117228,1
5117230,1
5117231,1
5117233,1
5117234,1
5117235,1
5117236,1
5117237,1
5117238,1
5117239,1
5117241,1
5117242,1
5117243,1
5117244,1
5117245,1
5117246,1
5117247,1
5117248,1
5117249,1
5117250,1
5117251,1
5117252,1
5117254,1
5117255,1
5117256,1
5117257,1
5117258,1
5117259,1
5117261,1
5117262,1
5117264,1
5117266,1
5117267,1
5117268,1
5117269,1
5117271,1
5117272,1
5117273,1
5117274,1
5117275,1
5117276,1
5117277,1
5117278,1
5117279,1
5117280,1
5117281,1
5117282,1
5117283,1
5117284,1
5117285,1
5117286,1
5117287,1
5117288,1
5117289,1
5117290,1
5117291,1
5117295,1
5117296,1
5117298,1
5117299,1
5117300,1
5117301,1
5117302,1
5117307,1
5117308,1
5117309,1
5117311,1
5117312,1
5117313,0
5117314,1
5117316,1
5117317,1
5117318,1
5117319,1
5117321,1
5117322,1
5117323,1
5117324,1
5117325,1
5117326,1
5117329,1
5117330,1
5117331,1
5117332,1
5117334,1
5117335,1
5117336,1
5117338,1
5117339,1
5117340,1
5117341,1
5117342,1
5117344,1
5117345,1
5117350,1
5117351,0
5117352,1
5117353,1
5117354,1
5117355,1
5117356,1
5117357,1
5117358,1
5117359,1
5117360,1
5117361,1
5117364,1
5117365,1
5117366,1
5117367,1
5117368,1
5117369,1
5117370,1
5117373,1
5117374,1
5117375,1
5117376,1
5117377,1
5117383,1
5117385,1
5117386,1
5117388,1
5117389,1
5117390,1
5117391,1
5117392,1
5117393,1
5117394,1
5117396,1
5117397,1
5117398,1
5117399,1
5117400,1
5117401,1
5117402,1
5117403,1
5117404,1
5117405,1
5117406,1
5117407,1
5117408,1
5117409,1
5117410,1
5117411,1
5117413,0
5117414,1
5117415,1
5117416,1
5117417,1
5117418,1
5117419,1
5117420,1
5117421,1
5117422,1
5117423,1
5117424,1
5117425,1
5117427,1
5117428,1
5117429,1
5117430,1
5117431,1
5117432,1
5117433,1
5117434,1
5117435,1
5117436,1
5117438,1
5117439,1
5117440,1
5117441,1
5117442,1
5117443,1
5117444,1
5117445,1
5117446,1
5117447,1
5117448,1
5117449,1
5117450,1
5117451,1
5117452,1
5117453,1
5117454,1
5117456,1
5117457,1
5117458,1
5117459,1
5117460,1
5117461,1
5117462,1
5117463,1
5117464,1
5117467,1
5117469,1
5117470,1
5117471,1
5117473,1
5117475,1
5117476,1
5117477,1
5117478,1
5117479,1
5117480,1
5117481,1
5117483,1
5117484,1
5117485,1
5117486,1
5117487,1
5117488,1
5117489,1
5117490,1
5117491,1
5117492,1
5117493,1
5117494,1
5117495,1
5117496,1
5117497,1
5117498,1
5117499,1
5117500,1
5117501,0
5117502,1
5117503,1
5117504,1
5117505,1
5117506,1
5117507,1
5117508,1
5117510,1
5117512,1
5117513,1
5117514,1
5117515,1
5117516,1
5117518,1
5117519,1
5117522,1
5117523,1
5117524,1
5117526,1
5117527,1
5117528,1
5117529,1
5117530,1
5117531,1
5117532,1
5117533,1
5117534,1
5117535,1
5117536,1
5117537,1
5117538,1
5117539,1
5117540,1
5117542,1
5117543,1
5117544,1
5117550,1
5117551,1
5117552,1
5117553,1
5117557,1
5117560,1
5117561,1
5117562,1
5117563,1
5117564,1
5117565,1
5117566,1
5117568,1
5117569,1
5117570,1
5117571,1
5117572,1
5117573,1
5117574,1
5117576,1
5117577,1
5117578,1
5117579,1
5117580,1
5117581,1
5117582,1
5117583,1
5117584,1
5117585,1
5117586,1
5117588,1
5117589,1
5117591,1
5117592,1
5117593,1
5117594,1
5117596,1
5117598,1
5117599,1
5117600,1
5117601,1
5117602,1
5117603,1
5117604,1
5117605,1
5117608,1
5117609,1
5117611,1
5117612,1
5117613,1
5117614,1
5117615,1
5117616,1
5117617,1
5117618,1
5117619,1
5117620,1
5117621,1
5117622,1
5117623,1
5117624,1
5117625,1
5117626,1
5117627,1
5117628,1
5117629,1
5117631,1
5117632,1
5117634,1
5117635,1
5117636,1
5117637,1
5117638,1
5117639,1
5117640,1
5117641,1
5117642,1
5117643,1
5117645,1
5117646,1
5117647,1
5117649,0
5117650,1
5117651,1
5117652,1
5117653,1
5117654,1
5117655,1
5117657,1
5117659,1
5117660,1
5117664,1
5117666,1
5117667,1
5117668,1
5117669,1
5117670,1
5117672,1
5117673,1
5117675,1
5117676,1
5117677,1
5117679,1
5117680,1
5117681,1
5117682,1
5117683,1
5117684,1
5117685,1
5117686,1
5117688,1
5117689,1
5117690,1
5117691,1
5117692,1
5117693,1
5117694,1
5117695,1
5117696,1
5117697,1
5117698,1
5117699,1
5117700,1
5117702,1
5117704,1
5117707,1
5117708,1
5117709,1
5117710,1
5117711,1
5117712,1
5117713,1
5117714,1
5117716,1
5117718,1
5117719,1
5117723,0
5117724,1
5117725,1
5117726,1
5117727,1
5117728,1
5117729,1
5117730,1
5117731,1
5117732,1
5117736,1
5117737,1
5117738,1
5117739,1
5117740,1
5117742,1
5117743,1
5117744,1
5117745,1
5117746,1
5117747,1
5117751,1
5117752,1
5117753,1
5117754,1
5117755,1
5117756,1
5117758,1
5117759,1
5117760,1
5117761,1
5117762,1
5117763,1
5117764,1
5117765,1
5117767,1
5117768,1
5117769,1
5117770,1
5117771,1
5117772,1
5117773,1
5117775,1
5117776,1
5117777,1
5117778,1
5117779,1
5117780,1
5117781,1
5117782,1
5117783,1
5117785,1
5117787,0
5117788,0
5117790,1
5117791,0
5117793,0
5117794,0
5117795,1
5117796,1
5117797,1
5117799,1
5117800,1
5117801,1
5117803,1
5117804,1
5117805,1
5117806,1
5117809,1
5117810,1
5117811,1
5117812,1
5117813,1
5117814,1
5117815,1
5117816,1
5117817,1
5117818,1
5117819,1
5117820,1
5117822,1
5117823,1
5117824,1
5117825,1
5117826,1
5117827,1
5117828,1
5117829,1
5117832,1
5117834,1
5117835,1
5117836,1
5117837,1
5117842,1
5117843,1
5117844,1
5117845,1
5117846,1
5117847,1
5117848,1
5117849,1
5117850,1
5117851,1
5117852,1
5117853,1
5117854,1
5117855,1
5117859,1
5117862,1
5117864,1
5117865,1
5117866,1
5117868,1
5117869,1
5117871,1
5117873,1
5117874,1
5117876,1
5117877,1
5117879,1
5117880,1
5117881,1
5117882,1
5117883,1
5117885,1
5117886,1
5117887,1
5117888,1
5117889,1
5117892,1
5117895,1
5117899,1
5117900,1
5117901,1
5117902,1
5117903,1
5117904,1
5117905,1
5117906,1
5117907,1
5117908,1
5117909,1
5117910,1
5117911,1
5117912,1
5117913,1
5117914,1
5117915,1
5117916,1
5117917,1
5117918,1
5117919,1
5117922,1
5117923,1
5117924,1
5117925,1
5117926,1
5117927,1
5117928,1
5117929,1
5117930,1
5117931,1
5117933,1
5117934,1
5117936,1
5117937,1
5117940,1
5117941,1
5117943,1
5117944,1
5117945,1
5117946,1
5117947,1
5117948,1
5117949,1
5117950,1
5117951,1
5117953,1
5117954,1
5117955,1
5117957,1
5117959,1
5117960,1
5117961,0
5117962,0
5117963,1
5117964,1
5117965,1
5117966,1
5117967,1
5117968,1
5117970,1
5117971,1
5117973,0
5117974,1
5117975,1
5117976,1
5117977,1
5117978,1
5117979,1
5117980,1
5117982,1
5117984,1
5117985,1
5117986,1
5117987,1
5117988,1
5117989,1
5117990,1
5117991,1
5117994,1
5117995,1
5117996,1
5117997,1
5118000,1
5118001,1
5118002,1
5118003,1
5118004,1
5118005,1
5118006,1
5118008,1
5118009,1
5118011,1
5118012,1
5118013,1
5118016,1
5118017,1
5118018,1
5118019,1
5118020,1
5118021,1
5118022,1
5118023,1
5118024,1
5118025,1
5118026,1
5118027,1
5118028,1
5118029,1
5118030,1
5118031,1
5118032,1
5118033,1
5118034,1
5118035,1
5118036,1
5118037,1
5118038,1
5118039,1
5118040,1
5118041,1
5118042,1
5118043,1
5118044,0
5118046,0
5118047,1
5118048,1
5118049,1
5118050,1
5118051,1
5118052,1
5118053,1
5118054,1
5118055,1
5118056,1
5118057,1
5118058,1
5118059,1
5118061,1
5118062,1
5118063,1
5118064,1
5118066,1
5118067,1
5118068,1
5118069,1
5118072,1
5118073,1
5118076,1
5118077,1
5118078,1
5118079,1
5118080,1
5118081,1
5118082,1
5118083,1
5118084,1
5118085,1
5118086,1
5118088,1
5118089,1
5118090,1
5118091,1
5118092,1
5118093,1
5118095,1
5118097,1
5118098,1
5118099,1
5118100,1
5118101,1
5118102,1
5118103,1
5118104,1
5118105,1
5118106,1
5118107,1
5118108,1
5118109,1
5118110,1
5118111,1
5118112,1
5118113,1
5118114,1
5118115,1
5118118,1
5118119,1
5118120,1
5118121,1
5118123,1
5118124,1
5118125,1
5118126,1
5118127,1
5118128,1
5118129,1
5118131,1
5118133,1
5118134,1
5118135,1
5118138,1
5118139,1
5118140,1
5118145,1
5118146,1
5118147,1
5118148,1
5118149,1
5118150,1
5118151,1
5118152,1
5118153,1
5118154,1
5118155,1
5118156,1
5118157,1
5118158,1
5118159,1
5118160,1
5118161,1
5118162,1
5118163,1
5118164,1
5118166,1
5118167,0
5118171,1
5118172,1
5118173,1
5118174,1
5118175,1
5118176,1
5118177,1
5118178,1
5118179,1
5118180,1
5118181,1
5118182,1
5118183,1
5118184,1
5118185,1
5118186,1
5118187,1
5118188,1
5118189,1
5118190,1
5118191,1
5118192,1
5118193,1
5118194,1
5118195,1
5118196,1
5118197,1
5118198,1
5118199,1
5118200,1
5118201,1
5118202,1
5118203,1
5118204,1
5118205,1
5118206,1
5118207,1
5118208,1
5118210,1
5118211,1
5118212,1
5118213,1
5118214,1
5118215,1
5118216,1
5118217,1
5118218,1
5118219,1
5118220,1
5118221,1
5118222,1
5118223,1
5118225,1
5118226,1
5118227,1
5118230,1
5118231,1
5118232,1
5118233,1
5118234,1
5118235,1
5118238,1
5118239,1
5118241,1
5118242,1
5118243,1
5118246,1
5118247,1
5118248,1
5118249,1
5118252,1
5118253,1
5118254,1
5118255,1
5118256,1
5118257,1
5118258,1
5118259,1
5118260,1
5118261,1
5118262,1
5118264,1
5118267,1
5118268,1
5118269,1
5118270,1
5118271,1
5118273,1
5118275,0
5118276,1
5118278,0
5118279,0
5118280,0
5118282,1
5118283,0
5118284,1
5118285,1
5118286,1
5118287,1
5118288,1
5118289,1
5118291,1
5118292,1
5118293,1
5118294,1
5118295,1
5118296,1
5118297,1
5118298,1
5118299,1
5118300,1
5118301,1
5118302,1
5118303,1
5118304,1
5118305,1
5118306,1
5118307,1
5118308,1
5118309,1
5118310,1
5118311,1
5118312,1
5118313,1
5118315,1
5118316,1
5118319,1
5118320,1
5118321,1
5118324,1
5118325,1
5118326,1
5118327,1
5118328,1
5118329,1
5118330,1
5118331,1
5118332,1
5118333,1
5118334,1
5118336,1
5118337,1
5118338,1
5118339,1
5118342,1
5118343,1
5118344,1
5118345,1
5118346,1
5118347,1
5118348,1
5118349,1
5118351,1
5118352,1
5118353,1
5118354,1
5118355,1
5118356,1
5118357,1
5118358,1
5118359,1
5118360,1
5118361,1
5118362,1
5118363,1
5118364,1
5118365,1
5118366,1
5118367,1
5118368,1
5118369,1
5118370,1
5118371,1
5118372,1
5118373,1
5118374,1
5118376,1
5118377,1
5118378,1
5118380,1
5118382,1
5118383,1
5118384,1
5118385,1
5118386,1
5118387,1
5118389,1
5118390,1
5118391,1
5118392,1
5118393,1
5118394,1
5118395,1
5118396,1
5118397,1
5118398,1
5118399,1
5118400,1
5118401,1
5118403,1
5118405,1
5118406,1
5118407,1
5118408,1
5118409,1
5118411,1
5118412,1
5118413,1
5118414,1
5118415,1
5118416,1
5118417,1
5118418,1
5118419,1
5118420,0
5118423,1
5118424,1
5118426,1
5118427,1
5118428,1
5118430,1
5118431,1
5118432,1
5118433,1
5118434,1
5118435,1
5118436,1
5118437,1
5118438,1
5118439,1
5118441,0
5118442,0
5118443,0
5118444,1
5118445,1
5118446,1
5118447,1
5118448,1
5118449,1
5118450,1
5118451,1
5118452,1
5118453,1
5118454,1
5118455,1
5118456,1
5118457,1
5118458,1
5118460,1
5118461,1
5118462,1
5118463,1
5118464,1
5118467,1
5118468,1
5118469,1
5118470,1
5118471,1
5118472,1
5118473,1
5118475,1
5118476,1
5118477,1
5118478,1
5118479,1
5118480,1
5118481,1
5118482,1
5118483,1
5118486,1
5118487,1
5118488,1
5118489,1
5118490,1
5118491,1
5118492,1
5118493,1
5118494,1
5118495,1
5118496,1
5118497,1
5118499,1
5118500,1
5118502,1
5118504,1
5118508,1
5118509,1
5118510,1
5118511,1
5118512,1
5118517,1
5118518,1
5118520,1
5118526,1
5118527,1
5118528,1
5118529,1
5118531,1
5118532,1
5118533,1
5118534,1
5118535,1
5118536,1
5118537,1
5118538,1
5118540,1
5118541,0
5118542,1
5118543,1
5118544,0
5118545,1
5118546,1
5118547,1
5118548,1
5118550,1
5118551,1
5118552,1
5118553,1
5118555,1
5118556,1
5118557,1
5118559,1
5118560,1
5118561,1
5118563,1
5118564,1
5118566,1
5118567,1
5118570,1
5118571,1
5118572,1
5118573,1
5118574,1
5118575,1
5118576,1
5118577,1
5118580,1
5118581,1
5118582,1
5118583,1
5118584,1
5118585,1
5118586,1
5118587,1
5118588,1
5118589,1
5118590,1
5118591,1
5118592,1
5118593,1
5118594,1
5118595,1
5118596,1
5118597,1
5118598,1
5118600,1
5118602,1
5118603,1
5118604,1
5118605,1
5118606,1
5118607,1
5118608,1
5118609,1
5118611,1
5118612,1
5118613,1
5118614,1
5118615,1
5118616,1
5118617,1
5118618,1
5118619,1
5118620,1
5118621,1
5118622,1
5118623,1
5118624,1
5118625,1
5118626,1
5118627,1
5118628,1
5118629,1
5118630,1
5118631,1
5118632,1
5118635,1
5118636,1
5118637,1
5118638,1
5118639,1
5118640,1
5118641,1
5118642,1
5118643,0
5118644,1
5118645,1
5118646,1
5118647,0
5118648,0
5118649,1
5118650,1
5119934,1
5119935,1
5119936,1
5119938,1
5119939,1
5119940,1
5119941,1
5119944,1
5119948,1
5119949,1
5119950,1
5119951,1
5119952,1
5119954,1
5119956,1
5119957,1
5119958,1
5119959,1
5119960,1
5119961,1
5119962,1
5119963,1
5119965,1
5119966,1
5119967,1
5119968,1
5119970,1
5119971,1
5119972,1
5119973,1
5119977,1
5119978,1
5119979,1
5119980,1
5119981,1
5119982,1
5119983,1
5119984,1
5119985,1
5119986,1
5119988,1
5119991,1
5119992,1
5119993,1
5119994,1
5119995,1
5119996,1
5119997,1
5119998,1
5119999,1
5120000,1
5120001,1
5120002,1
5120003,1
5120005,1
5120006,1
5120007,1
5120013,1
5120014,1
5120015,1
5120016,1
5120017,1
5120021,1
5120023,1
5120024,1
5120025,1
5120026,1
5120032,1
5120033,1
5120034,1
5120035,1
5120036,1
5120037,1
5120038,1
5120039,1
5120040,1
5120041,1
5120042,1
5120043,1
5120044,1
5120045,1
5120046,1
5120047,1
5120048,1
5120049,1
5120050,1
5120051,1
5120052,1
5120053,1
5120054,1
5120055,1
5120056,1
5120057,1
5120058,1
5120059,1
5120061,1
5120062,1
5120063,1
5120064,1
5120065,1
5120066,1
5120067,1
5120068,1
5120069,1
5120070,1
5120072,1
5120073,1
5120074,1
5120075,1
5120078,1
5120079,1
5120080,1
5120081,1
5120082,1
5120083,1
5120084,1
5120085,1
5120086,1
5120087,1
5120088,1
5120089,1
5120090,1
5120092,1
5120093,1
5120094,1
5120095,1
5120096,1
5120097,1
5120101,1
5120102,1
5120103,1
5120104,1
5120105,1
5120106,1
5120107,1
5120108,1
5120109,1
5120110,1
5120111,1
5120113,1
5120114,1
5120115,1
5120116,1
5120117,1
5120118,1
5120120,1
5120139,1
5120140,1
5120141,1
5120142,1
5120143,1
5120144,1
5120148,1
5120149,1
5120150,1
5120151,1
5120152,1
5120153,1
5120154,1
5120155,1
5120156,1
5120158,1
5120159,1
5120160,1
5120161,1
5120162,1
5120164,1
5120165,1
5120166,1
5120167,1
5120171,1
5120172,1
5120173,1
5120175,1
5120176,1
5120178,1
5120179,1
5120180,1
5120184,1
5120185,1
5120186,1
5120189,1
5120191,1
5120192,1
5120193,1
5120194,1
5120196,1
5120197,1
5120199,1
5120201,1
5120202,0
5120206,1
5120209,1
5120210,1
5120211,1
5120212,1
5120213,1
5120214,1
5120215,1
5120216,1
5120217,1
5120218,1
5120219,1
5120221,1
5120222,1
5120223,1
5120226,1
5120227,1
5120228,1
5120229,1
5120230,1
5120231,1
5120232,1
5120233,1
5120234,1
5120235,1
5120236,1
5120239,1
5120240,1
5120242,1
5120246,1
5120247,1
5120248,1
5120249,1
5120250,1
5120253,1
5120254,1
5120255,1
5120256,1
5120257,1
5120258,1
5120259,1
5120260,1
5120261,1
5120262,1
5120263,1
5120264,1
5120265,1
5120266,1
5120267,1
5120268,1
5120269,1
5120274,1
5120275,1
5120276,1
5120284,1
5120285,1
5120286,1
5120287,1
5120288,1
5120289,1
5120291,1
5120292,1
5120293,1
5120294,1
5120295,1
5120296,1
5120297,1
5120298,1
5120299,1
5120300,1
5120301,1
5120302,1
5120304,1
5120305,1
5120306,1
5120307,1
5120308,1
5120309,1
5120310,1
5120311,1
5120312,1
5120313,1
5120314,1
5120315,1
5120317,1
5120319,1
5120320,1
5120321,1
5120323,1
5120324,1
5120325,1
5120326,1
5120327,1
5120328,1
5120329,1
5120330,1
5120331,1
5120332,1
5120333,1
5120334,1
5120335,1
5120336,1
5120337,1
5120338,1
5120339,1
5120341,1
5120346,1
5120347,1
5120358,1
5120359,1
5120360,1
5120363,1
5120364,1
5120365,1
5120366,1
5120367,1
5120368,1
5120369,1
5120370,1
5120371,1
5120373,1
5120375,1
5120376,1
5120378,1
5120379,1
5120380,1
5120381,1
5120382,1
5120383,1
5120384,1
5120385,1
5120386,1
5120387,1
5120391,1
5120392,1
5120393,1
5120394,1
5120395,1
5120396,1
5120397,1
5120398,1
5120399,1
5120402,1
5120403,1
5120405,1
5120406,1
5120407,1
5120410,1
5120411,1
5120412,1
5120413,1
5120414,1
5120415,1
5120416,1
5120417,1
5120418,1
5120420,1
5120421,1
5120422,1
5120423,1
5120424,1
5120425,1
5120426,1
5120427,1
5120428,1
5120429,1
5120430,1
5120431,1
5120433,1
5120434,1
5120435,1
5120436,1
5120437,1
5120438,1
5120439,1
5120440,1
5120442,1
5120443,1
5120444,1
5120445,1
5120446,1
5120447,1
5120448,1
5120449,1
5120450,1
5120453,1
5120454,1
5120455,1
5120456,1
5120457,1
5120458,1
5120459,1
5120460,1
5120461,1
5120463,1
5120464,1
5120465,1
5120466,1
5120467,1
5120468,1
5120469,1
5120470,1
5120471,1
5120472,1
5120473,1
5120474,1
5120475,1
5120476,1
5120477,1
5120478,1
5120479,1
5120480,1
5120481,1
5120482,1
5120483,1
5120484,1
5120485,1
5120486,0
5120487,1
5120488,1
5120492,1
5120493,1
5120494,1
5120495,1
5120496,1
5120497,1
5120498,1
5120499,1
5120500,1
5120501,1
5120503,1
5120504,1
5120505,1
5120506,1
5120507,1
5120508,1
5120509,1
5120510,1
5120511,1
5120512,1
5120513,1
5120514,1
5120516,1
5120517,1
5120518,1
5120519,1
5120524,1
5120525,1
5120527,1
5120528,1
5120529,1
5120530,1
5120535,1
5120536,1
5120537,1
5120538,1
5120539,1
5120540,1
5120541,1
5120542,1
5120543,1
5120544,1
5120546,1
5120547,1
5120548,1
5120549,1
5120550,1
5120551,1
5120552,1
5120553,1
5120554,1
5120557,1
5120558,1
5120559,1
5120560,1
5120561,1
5120562,1
5120563,1
5120564,1
5120565,1
5120567,1
5120568,1
5120569,1
5120570,1
5120571,1
5120572,1
5120573,1
5120574,1
5120575,1
5120576,1
5120577,1
5120578,1
5120579,1
5120580,1
5120582,1
